audio_path,label
/data/xuanru/VCTK/VCTK_16k/p294/p294_240.wav,We got the guarantee.
/data/xuanru/VCTK/VCTK_16k/p294/p294_160.wav,I am the Son of Sam.
/data/xuanru/VCTK/VCTK_16k/p294/p294_080.wav,One policeman was killed.
/data/xuanru/VCTK/VCTK_16k/p294/p294_112.wav,My ambition is to tell a good story.
/data/xuanru/VCTK/VCTK_16k/p294/p294_388.wav,But what is?
/data/xuanru/VCTK/VCTK_16k/p294/p294_270.wav,We will work through the night.
/data/xuanru/VCTK/VCTK_16k/p294/p294_023.wav,"If the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally wide yellow band, since red and green light when mixed form yellow."
/data/xuanru/VCTK/VCTK_16k/p294/p294_266.wav,We didn't turn it into the inspectors.
/data/xuanru/VCTK/VCTK_16k/p294/p294_382.wav,"Thankfully, Mr Campbell was able to help."
/data/xuanru/VCTK/VCTK_16k/p294/p294_089.wav,Seven British members of the club are missing.
/data/xuanru/VCTK/VCTK_16k/p294/p294_259.wav,A Scotsman has to defend his castle.
/data/xuanru/VCTK/VCTK_16k/p294/p294_385.wav,"However, many questions remained unanswered."
/data/xuanru/VCTK/VCTK_16k/p294/p294_304.wav,Could it have been better spent?
/data/xuanru/VCTK/VCTK_16k/p294/p294_232.wav,I'm not a little girl.
/data/xuanru/VCTK/VCTK_16k/p294/p294_132.wav,I'm deeply sorry they did.
/data/xuanru/VCTK/VCTK_16k/p294/p294_022.wav,The actual primary rainbow observed is said to be the effect of super-imposition of a number of bows.
/data/xuanru/VCTK/VCTK_16k/p294/p294_029.wav,I was pregnant and very worried.
/data/xuanru/VCTK/VCTK_16k/p294/p294_293.wav,That case has still not been settled.
/data/xuanru/VCTK/VCTK_16k/p294/p294_397.wav,"Rangers didn't turn up, by the way."
/data/xuanru/VCTK/VCTK_16k/p294/p294_129.wav,They were married in Edinburgh last summer.
/data/xuanru/VCTK/VCTK_16k/p294/p294_192.wav,You can't believe a word.
/data/xuanru/VCTK/VCTK_16k/p294/p294_284.wav,This is our chance in Northern Ireland.
/data/xuanru/VCTK/VCTK_16k/p294/p294_329.wav,Then it was into a series of classes.
/data/xuanru/VCTK/VCTK_16k/p294/p294_276.wav,Neither of them was badly hurt.
/data/xuanru/VCTK/VCTK_16k/p294/p294_391.wav,Calvin was back at his best today.
/data/xuanru/VCTK/VCTK_16k/p294/p294_297.wav,The acting left a lot to be desired.
/data/xuanru/VCTK/VCTK_16k/p294/p294_001.wav,Please call Stella.
/data/xuanru/VCTK/VCTK_16k/p294/p294_337.wav,That period was a struggle.
/data/xuanru/VCTK/VCTK_16k/p294/p294_210.wav,This came as no great surprise to anyone.
/data/xuanru/VCTK/VCTK_16k/p294/p294_342.wav,She is an imposing presence.
/data/xuanru/VCTK/VCTK_16k/p294/p294_372.wav,But opponents were quick to criticise.
/data/xuanru/VCTK/VCTK_16k/p294/p294_254.wav,Their own instinctive response was confirmed.
/data/xuanru/VCTK/VCTK_16k/p294/p294_120.wav,My father and mother are.
/data/xuanru/VCTK/VCTK_16k/p294/p294_093.wav,But now it's back to golf.
/data/xuanru/VCTK/VCTK_16k/p294/p294_334.wav,"It's hard, but we have had so much to do."
/data/xuanru/VCTK/VCTK_16k/p294/p294_208.wav,This club is perfect for me.
/data/xuanru/VCTK/VCTK_16k/p294/p294_189.wav,The First Minister is an addict.
/data/xuanru/VCTK/VCTK_16k/p294/p294_111.wav,We have great confidence in Derek.
/data/xuanru/VCTK/VCTK_16k/p294/p294_158.wav,The Treasury denied the claims.
/data/xuanru/VCTK/VCTK_16k/p294/p294_186.wav,The fire was falling from the sky.
/data/xuanru/VCTK/VCTK_16k/p294/p294_249.wav,But it was a pleasure.
/data/xuanru/VCTK/VCTK_16k/p294/p294_213.wav,"We are very, very pleased with the response."
/data/xuanru/VCTK/VCTK_16k/p294/p294_244.wav,They are not suitable.
/data/xuanru/VCTK/VCTK_16k/p294/p294_403.wav,We will deal with the refugees.
/data/xuanru/VCTK/VCTK_16k/p294/p294_265.wav,This will have no effect on the championship.
/data/xuanru/VCTK/VCTK_16k/p294/p294_351.wav,That was the type of man he was.
/data/xuanru/VCTK/VCTK_16k/p294/p294_366.wav,And it had two seats.
/data/xuanru/VCTK/VCTK_16k/p294/p294_424.wav,He died at the hands of his captors.
/data/xuanru/VCTK/VCTK_16k/p294/p294_408.wav,If you could find it.
/data/xuanru/VCTK/VCTK_16k/p294/p294_095.wav,Was it a signal?
/data/xuanru/VCTK/VCTK_16k/p294/p294_109.wav,That was the context of his remarks.
/data/xuanru/VCTK/VCTK_16k/p294/p294_393.wav,"Nine days later, he suffered another attack."
/data/xuanru/VCTK/VCTK_16k/p294/p294_115.wav,Who will deliver more service to Scotland?
/data/xuanru/VCTK/VCTK_16k/p258/p258_087.wav,"Two other men, including the taxi driver, were wounded in the attack."
/data/xuanru/VCTK/VCTK_16k/p258/p258_139.wav,Is that Titanic?
/data/xuanru/VCTK/VCTK_16k/p258/p258_217.wav,He seemed to lose his focus.
/data/xuanru/VCTK/VCTK_16k/p258/p258_159.wav,Local managers are already involved in talks with potential investors.
/data/xuanru/VCTK/VCTK_16k/p258/p258_031.wav,Because we do not need it.
/data/xuanru/VCTK/VCTK_16k/p258/p258_200.wav,A deadline is still essential.
/data/xuanru/VCTK/VCTK_16k/p258/p258_265.wav,He thought he had a month to cross the street.
/data/xuanru/VCTK/VCTK_16k/p258/p258_279.wav,The record companies have gone through the floor.
/data/xuanru/VCTK/VCTK_16k/p258/p258_071.wav,He got the same story.
/data/xuanru/VCTK/VCTK_16k/p258/p258_256.wav,"He was my big brother, my father, my grandfather."
/data/xuanru/VCTK/VCTK_16k/p258/p258_288.wav,He was obviously very genuine.
/data/xuanru/VCTK/VCTK_16k/p258/p258_057.wav,He was popular.
/data/xuanru/VCTK/VCTK_16k/p258/p258_012.wav,Throughout the centuries people have explained the rainbow in various ways.
/data/xuanru/VCTK/VCTK_16k/p258/p258_127.wav,Buckingham Palace said the appointment was a matter for the prince.
/data/xuanru/VCTK/VCTK_16k/p258/p258_202.wav,It was worth a photograph.
/data/xuanru/VCTK/VCTK_16k/p258/p258_026.wav,It's nice to hear.
/data/xuanru/VCTK/VCTK_16k/p258/p258_363.wav,That would help.
/data/xuanru/VCTK/VCTK_16k/p258/p258_274.wav,It is the same in Sweden.
/data/xuanru/VCTK/VCTK_16k/p258/p258_199.wav,But she might be.
/data/xuanru/VCTK/VCTK_16k/p258/p258_067.wav,"Chris Smith, the culture secretary, said he was satisfied with the decision."
/data/xuanru/VCTK/VCTK_16k/p258/p258_131.wav,It plans to return to this field.
/data/xuanru/VCTK/VCTK_16k/p258/p258_028.wav,They should be so lucky.
/data/xuanru/VCTK/VCTK_16k/p258/p258_075.wav,"However, we will obviously keep the matter under review."
/data/xuanru/VCTK/VCTK_16k/p258/p258_112.wav,Until the weekend he was minister for social justice.
/data/xuanru/VCTK/VCTK_16k/p258/p258_321.wav,Referees are easy targets.
/data/xuanru/VCTK/VCTK_16k/p258/p258_002.wav,Ask her to bring these things with her from the store.
/data/xuanru/VCTK/VCTK_16k/p258/p258_258.wav,Chelsea was a great club.
/data/xuanru/VCTK/VCTK_16k/p258/p258_330.wav,Off with their heads.
/data/xuanru/VCTK/VCTK_16k/p258/p258_009.wav,"There is , according to legend, a boiling pot of gold at one end."
/data/xuanru/VCTK/VCTK_16k/p258/p258_150.wav,Neither side can win this war.
/data/xuanru/VCTK/VCTK_16k/p258/p258_223.wav,It was a miserable afternoon in Fife.
/data/xuanru/VCTK/VCTK_16k/p258/p258_124.wav,It's terrible that he has died the same way.
/data/xuanru/VCTK/VCTK_16k/p258/p258_073.wav,"It is not long term, but I need time to recover."
/data/xuanru/VCTK/VCTK_16k/p258/p258_304.wav,"The confidence is low, but it is a difficult thing to understand."
/data/xuanru/VCTK/VCTK_16k/p258/p258_338.wav,I'm so pleased the show has won a prize.
/data/xuanru/VCTK/VCTK_16k/p258/p258_257.wav,They are interior designers and architects.
/data/xuanru/VCTK/VCTK_16k/p258/p258_411.wav,I believe the gap is nearly there.
/data/xuanru/VCTK/VCTK_16k/p258/p258_123.wav,She does not want to speak.
/data/xuanru/VCTK/VCTK_16k/p258/p258_018.wav,Aristotle thought that the rainbow was caused by reflection of the sun's rays by the rain.
/data/xuanru/VCTK/VCTK_16k/p258/p258_160.wav,We try to keep it right.
/data/xuanru/VCTK/VCTK_16k/p258/p258_346.wav,That is the very reason why it was so vital.
/data/xuanru/VCTK/VCTK_16k/p258/p258_408.wav,He scored a touchdown.
/data/xuanru/VCTK/VCTK_16k/p258/p258_270.wav,The government has until midnight tomorrow to make a decision.
/data/xuanru/VCTK/VCTK_16k/p258/p258_027.wav,People come into the Borders for the beauty of the background.
/data/xuanru/VCTK/VCTK_16k/p258/p258_068.wav,The girls are so lucky to be alive.
/data/xuanru/VCTK/VCTK_16k/p258/p258_021.wav,"The difference in the rainbow depends considerably upon the size of the drops, and the width of the colored band increases as the size of the drops increases."
/data/xuanru/VCTK/VCTK_16k/p258/p258_007.wav,The rainbow is a division of white light into many beautiful colors.
/data/xuanru/VCTK/VCTK_16k/p258/p258_305.wav,Violence and threatening behaviour has no place in a school.
/data/xuanru/VCTK/VCTK_16k/p258/p258_187.wav,The procedure is the same in all cases.
/data/xuanru/VCTK/VCTK_16k/p258/p258_043.wav,It's a blessing.
/data/xuanru/VCTK/VCTK_16k/p258/p258_378.wav,"I tried to be cautious, but it's hard in that role."
/data/xuanru/VCTK/VCTK_16k/p258/p258_204.wav,"After that time, the market itself will set the prices."
/data/xuanru/VCTK/VCTK_16k/p258/p258_310.wav,It's certainly different.
/data/xuanru/VCTK/VCTK_16k/p258/p258_328.wav,It is a strong case.
/data/xuanru/VCTK/VCTK_16k/p258/p258_004.wav,We also need a small plastic snake and a big toy frog for the kids.
/data/xuanru/VCTK/VCTK_16k/p258/p258_083.wav,Today I couldn't run on it.
/data/xuanru/VCTK/VCTK_16k/p258/p258_054.wav,It's that kind of place.
/data/xuanru/VCTK/VCTK_16k/p258/p258_044.wav,As she explains.
/data/xuanru/VCTK/VCTK_16k/p258/p258_354.wav,The salary changes are long overdue.
/data/xuanru/VCTK/VCTK_16k/p258/p258_001.wav,Please call Stella.
/data/xuanru/VCTK/VCTK_16k/p258/p258_301.wav,Nothing is safe.
/data/xuanru/VCTK/VCTK_16k/p258/p258_399.wav,It was a breathtaking moment.
/data/xuanru/VCTK/VCTK_16k/p258/p258_374.wav,The final decision was between Scotland and the Republic of Ireland.
/data/xuanru/VCTK/VCTK_16k/p258/p258_207.wav,Feel the heat?
/data/xuanru/VCTK/VCTK_16k/p258/p258_255.wav,Scotland has competed in its own right in cycling.
/data/xuanru/VCTK/VCTK_16k/p258/p258_020.wav,Many complicated ideas about the rainbow have been formed.
/data/xuanru/VCTK/VCTK_16k/p258/p258_105.wav,We do not expect any surplus.
/data/xuanru/VCTK/VCTK_16k/p258/p258_269.wav,"Their findings are published in the journal, Injury Prevention."
/data/xuanru/VCTK/VCTK_16k/p258/p258_307.wav,"In performance, that quality can prove to be a challenge."
/data/xuanru/VCTK/VCTK_16k/p258/p258_010.wav,"People look, but no one ever finds it."
/data/xuanru/VCTK/VCTK_16k/p258/p258_405.wav,They are not left wing.
/data/xuanru/VCTK/VCTK_16k/p258/p258_148.wav,My Dad is a hero.
/data/xuanru/VCTK/VCTK_16k/p258/p258_059.wav,We welcome the decision of Mr Byers.
/data/xuanru/VCTK/VCTK_16k/p258/p258_241.wav,They are all bright and different.
/data/xuanru/VCTK/VCTK_16k/p258/p258_063.wav,There is an element of racism in Scotland.
/data/xuanru/VCTK/VCTK_16k/p258/p258_332.wav,I'd like to take the plunge.
/data/xuanru/VCTK/VCTK_16k/p258/p258_157.wav,Military action is the only option we have on the table today.
/data/xuanru/VCTK/VCTK_16k/p258/p258_151.wav,Was this element always there?
/data/xuanru/VCTK/VCTK_16k/p258/p258_161.wav,It's that sort of night.
/data/xuanru/VCTK/VCTK_16k/p258/p258_394.wav,This year I understood.
/data/xuanru/VCTK/VCTK_16k/p258/p258_342.wav,I've got no secret.
/data/xuanru/VCTK/VCTK_16k/p258/p258_388.wav,"However, it is understood that offers of further payments are unlikely."
/data/xuanru/VCTK/VCTK_16k/p258/p258_074.wav,It is a matter of the utmost concern to the Allies.
/data/xuanru/VCTK/VCTK_16k/p258/p258_234.wav,We are in the hat.
/data/xuanru/VCTK/VCTK_16k/p258/p258_370.wav,I am a star.
/data/xuanru/VCTK/VCTK_16k/p258/p258_136.wav,He sees a difference in the style of the two teams.
/data/xuanru/VCTK/VCTK_16k/p258/p258_230.wav,My wife and family are the support system.
/data/xuanru/VCTK/VCTK_16k/p258/p258_121.wav,I could see his desire for the job in his eyes.
/data/xuanru/VCTK/VCTK_16k/p258/p258_170.wav,"IT S the real thing, for sure."
/data/xuanru/VCTK/VCTK_16k/p258/p258_324.wav,"Davis is very supportive, as a director."
/data/xuanru/VCTK/VCTK_16k/p258/p258_210.wav,Tenants will be unable to defend themselves.
/data/xuanru/VCTK/VCTK_16k/p258/p258_155.wav,Councillors are expected to take a decision within the next few weeks.
/data/xuanru/VCTK/VCTK_16k/p258/p258_117.wav,You can spend money on housing.
/data/xuanru/VCTK/VCTK_16k/p258/p258_135.wav,I am totally devoted to this job.
/data/xuanru/VCTK/VCTK_16k/p258/p258_113.wav,I joined a group.
/data/xuanru/VCTK/VCTK_16k/p258/p258_236.wav,"Well, they were the unlucky ones."
/data/xuanru/VCTK/VCTK_16k/p258/p258_038.wav,I was scared.
/data/xuanru/VCTK/VCTK_16k/p258/p258_273.wav,Similar measures are expected in England and Wales.
/data/xuanru/VCTK/VCTK_16k/p258/p258_381.wav,Ms McNeill was killed on impact.
/data/xuanru/VCTK/VCTK_16k/p258/p258_224.wav,It's so special.
/data/xuanru/VCTK/VCTK_16k/p258/p258_391.wav,"There is a solution, she believes."
/data/xuanru/VCTK/VCTK_16k/p258/p258_024.wav,"This is a very common type of bow, one showing mainly red and yellow, with little or no green or blue."
/data/xuanru/VCTK/VCTK_16k/p258/p258_022.wav,The actual primary rainbow observed is said to be the effect of super-imposition of a number of bows.
/data/xuanru/VCTK/VCTK_16k/p258/p258_178.wav,They will run a mile.
/data/xuanru/VCTK/VCTK_16k/p258/p258_086.wav,Until you hit the big games.
/data/xuanru/VCTK/VCTK_16k/p258/p258_329.wav,They will certainly be visible from every house in our area.
/data/xuanru/VCTK/VCTK_16k/p258/p258_033.wav,They did not replace it with a conviction for culpable homicide.
/data/xuanru/VCTK/VCTK_16k/p258/p258_008.wav,"These take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon."
/data/xuanru/VCTK/VCTK_16k/p258/p258_203.wav,It's a mixture of everything.
/data/xuanru/VCTK/VCTK_16k/p258/p258_205.wav,We have an election in eight days.
/data/xuanru/VCTK/VCTK_16k/p258/p258_108.wav,We have to look at everything before we make any final decision.
/data/xuanru/VCTK/VCTK_16k/p258/p258_049.wav,We were surprised to see the photograph.
/data/xuanru/VCTK/VCTK_16k/p258/p258_386.wav,That team is due to be announced this morning.
/data/xuanru/VCTK/VCTK_16k/p258/p258_082.wav,The city council is a major property owner in the area.
/data/xuanru/VCTK/VCTK_16k/p258/p258_347.wav,The composer will conduct.
/data/xuanru/VCTK/VCTK_16k/p258/p258_323.wav,It is a private matter between the firm and our staff.
/data/xuanru/VCTK/VCTK_16k/p258/p258_384.wav,It is obvious that we are engaged in a war.
/data/xuanru/VCTK/VCTK_16k/p258/p258_410.wav,Other members of the family were too upset to comment last night.
/data/xuanru/VCTK/VCTK_16k/p258/p258_189.wav,It's very difficult to find a buyer.
/data/xuanru/VCTK/VCTK_16k/p258/p258_192.wav,"It's a commission, and it's for work, a year's work."
/data/xuanru/VCTK/VCTK_16k/p258/p258_277.wav,They were all in a stable condition last night.
/data/xuanru/VCTK/VCTK_16k/p258/p258_339.wav,"It was so new, so exciting."
/data/xuanru/VCTK/VCTK_16k/p258/p258_218.wav,I might come back.
/data/xuanru/VCTK/VCTK_16k/p258/p258_015.wav,The Greeks used to imagine that it was a sign from the gods to foretell war or heavy rain.
/data/xuanru/VCTK/VCTK_16k/p258/p258_184.wav,We want to help them through it.
/data/xuanru/VCTK/VCTK_16k/p258/p258_232.wav,They tried to give her advice.
/data/xuanru/VCTK/VCTK_16k/p258/p258_244.wav,Manager Bobby Williamson has no injury worries.
/data/xuanru/VCTK/VCTK_16k/p258/p258_341.wav,"Indeed, it was magical."
/data/xuanru/VCTK/VCTK_16k/p258/p258_264.wav,It is also very valuable.
/data/xuanru/VCTK/VCTK_16k/p258/p258_286.wav,This is a national crisis.
/data/xuanru/VCTK/VCTK_16k/p258/p258_225.wav,The loss of a company to the industry is a blow.
/data/xuanru/VCTK/VCTK_16k/p258/p258_303.wav,A police inquiry began about two weeks before the General Election.
/data/xuanru/VCTK/VCTK_16k/p258/p258_190.wav,I grew up listening to these people.
/data/xuanru/VCTK/VCTK_16k/p258/p258_397.wav,These guys are looking for business.
/data/xuanru/VCTK/VCTK_16k/p258/p258_201.wav,We see the rapid reaction force as the way ahead.
/data/xuanru/VCTK/VCTK_16k/p258/p258_154.wav,They are expected to appear at Edinburgh Sheriff Court today.
/data/xuanru/VCTK/VCTK_16k/p258/p258_361.wav,"Instead, he was informed to join the line of creditors."
/data/xuanru/VCTK/VCTK_16k/p258/p258_407.wav,We have not yet received a letter from the Irish.
/data/xuanru/VCTK/VCTK_16k/p258/p258_359.wav,But the real problem is the closure of the export market.
/data/xuanru/VCTK/VCTK_16k/p258/p258_153.wav,I've put my own money into this project.
/data/xuanru/VCTK/VCTK_16k/p258/p258_197.wav,Ferguson should take note.
/data/xuanru/VCTK/VCTK_16k/p258/p258_140.wav,"He sets the nature of his Parliament in a simple, realistic context."
/data/xuanru/VCTK/VCTK_16k/p258/p258_103.wav,He plans to call for an aid package from Mr Macdonald.
/data/xuanru/VCTK/VCTK_16k/p258/p258_375.wav,It took about an hour for the gas to clear.
/data/xuanru/VCTK/VCTK_16k/p258/p258_227.wav,It is perfectly evident that the time for an inquiry will come.
/data/xuanru/VCTK/VCTK_16k/p258/p258_302.wav,One was a lawyer.
/data/xuanru/VCTK/VCTK_16k/p258/p258_220.wav,"On a technical level, they were not afraid to play good football."
/data/xuanru/VCTK/VCTK_16k/p258/p258_120.wav,There will be no shortage of quality applicants.
/data/xuanru/VCTK/VCTK_16k/p258/p258_055.wav,"Until recently, she worked as a recruitment consultant in London."
/data/xuanru/VCTK/VCTK_16k/p258/p258_092.wav,Clark was desperate to return to the House of Commons.
/data/xuanru/VCTK/VCTK_16k/p258/p258_403.wav,My house was shaking at the time.
/data/xuanru/VCTK/VCTK_16k/p258/p258_340.wav,They made clear that they are not interested in Government assistance.
/data/xuanru/VCTK/VCTK_16k/p258/p258_052.wav,You must have a government and a good civil service.
/data/xuanru/VCTK/VCTK_16k/p258/p258_085.wav,It is a simple equation.
/data/xuanru/VCTK/VCTK_16k/p258/p258_251.wav,I didn't need to watch it on the video.
/data/xuanru/VCTK/VCTK_16k/p258/p258_235.wav,They should come forward.
/data/xuanru/VCTK/VCTK_16k/p258/p258_169.wav,"First and foremost, the game is entirely different."
/data/xuanru/VCTK/VCTK_16k/p258/p258_095.wav,"We're not seeing an image of the person, he said."
/data/xuanru/VCTK/VCTK_16k/p258/p258_118.wav,"Here, again, they were denied a voice."
/data/xuanru/VCTK/VCTK_16k/p258/p258_351.wav,"Eight months later, he was dead."
/data/xuanru/VCTK/VCTK_16k/p258/p258_040.wav,It is great to have this beautiful new site in wonderful countryside.
/data/xuanru/VCTK/VCTK_16k/p258/p258_412.wav,"Edinburgh, in fact, was not included in the survey."
/data/xuanru/VCTK/VCTK_16k/p258/p258_061.wav,He becomes the new Minister for Sport and Culture.
